w,Program,Project Name,Site Name,GPS Level,Point Name,CTD Station Name,Substrate,Biotic Subclass,Biotic Community,Status,Public,Boat Lat,Boat Long,Decimal Lat,Decimal Long,Established,Survey Type,Survey Frequency,Depth_m,Primary Sampling Method,Transect Bearing,Transect Distance,Last Updated,Other Structure,Bolt,Temperature Logger,Logger Type,Notes,Student Projects
Hakai,Nearshore,EDNA,Manley,plot,edna_manley_00,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.0649787999998,128 11.9854379999992,51.80108298,-128.1997573,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Manley,plot,edna_manley_15,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.0730314000002,128 11.9772600000005,51.80121719,-128.199621,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Manley,plot,edna_manley_30,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.0819852,128 11.9710199999992,51.80136642,-128.199517,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,West Beach,plot,enda_west_00,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 38.9376192,128 9.11673000000064,51.64896032,-128.1519455,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,West Beach,plot,edna_west_15,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 38.9389896,128 9.10376399999961,51.64898316,-128.1517294,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,West Beach,plot,edna_west_30,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 38.9393622000001,128 9.09106799999961,51.64898937,-128.1515178,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Second Beach,plot,edna_second_00,,,benthic macroalgae,Nereocystis luetkeana,active,yes,51 38.9524026000001,128 9.32987999999966,51.64920671,-128.155498,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Second Beach,plot,edna_second_15,,,benthic macroalgae,Nereocystis luetkeana,active,yes,51 38.9535287999999,128 9.3170159999994,51.64922548,-128.1552836,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Second Beach,plot,edna_second_30,,,benthic macroalgae,Nereocystis luetkeana,active,yes,51 38.9538762000001,128 9.3046140000007,51.64923127,-128.1550769,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,North Beach,plot,edna_north_00,,,benthic macroalgae,Nereocystis luetkeana,active,yes,51 40.0263786000001,128 8.41600800000037,51.66710631,-128.1402668,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,North Beach,plot,edna_north_15,,,benthic macroalgae,Nereocystis luetkeana,active,yes,51 40.0337909999999,128 8.41060800000037,51.66722985,-128.1401768,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,North Beach,plot,edna_north_30,,,benthic macroalgae,Nereocystis luetkeana,active,yes,51 40.0420518,128 8.40318599999932,51.66736753,-128.1400531,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,SNI1,plot,edna_sni1_00,,mud,seagrass meadow,Zostera marina,active,yes,51 50.3207574000001,128 3.55276199999935,51.83867929,-128.0592127,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,SNI1,plot,edna_sni1_15,,mud,seagrass meadow,Zostera marina,active,yes,51 50.3201315999999,128 3.56650800000011,51.83866886,-128.0594418,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,SNI1,plot,edna_sni1_30,,mud,seagrass meadow,Zostera marina,active,yes,51 50.3203302000001,128 3.58307400000058,51.83867217,-128.0597179,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,SNI2,plot,edna_sni2_15,,cobble,benthic macroalgae,unknown,active,yes,51 49.0417914000001,128 1.79836799999975,51.81736319,-128.0299728,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,SNI2,plot,edna_sni2_30,,cobble,benthic macroalgae,unknown,active,yes,51 49.0395209999998,128 1.78380599999969,51.81732535,-128.0297301,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,SNI2,plot,edna_sni2_00,,cobble,benthic macroalgae,unknown,active,yes,51 49.0441680000002,128 1.81339799999932,51.8174028,-128.0302233,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KOE3,plot,edna_koe3_00,,sand,benthic macroalgae,Nereocystis luetkeana,active,yes,51 46.5535332000002,127 52.7655299999998,51.77589222,-127.8794255,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KOE3,plot,edna_koe3_15,,sand,benthic macroalgae,Nereocystis luetkeana,active,yes,51 46.5529122,127 52.7454539999997,51.77588187,-127.8790909,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KOE3,plot,edna_koe3_30,,sand,benthic macroalgae,Nereocystis luetkeana,active,yes,51 46.5480209999998,127 52.7300460000004,51.77580035,-127.8788341,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KOE1,plot,edna_koe1_00,,sand,no vegetation,,active,yes,51 46.3725066000001,127 52.5468659999999,51.77287511,-127.8757811,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KOE1,plot,edna_koe1_15,,sand,no vegetation,,active,yes,51 46.3549295999999,127 52.5539520000004,51.77258216,-127.8758992,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KOE1,plot,edna_koe1_30,,sand,no vegetation,,active,yes,51 46.3385526000002,127 52.5665999999998,51.77230921,-127.87611,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_d3,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4508545999998,128 7.16095199999927,51.67418091,-128.1193492,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_d2,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4508545999998,128 7.18798800000059,51.67418091,-128.1197998,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_d1,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4510538000001,128 7.21341600000017,51.67418423,-128.1202236,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_a1,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4995560000002,128 7.21357800000078,51.6749926,-128.1202263,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_a3,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4994564,128 7.16111399999988,51.67499094,-128.1193519,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_a2,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4995560000002,128 7.18782599999997,51.6749926,-128.1197971,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_c1,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4674211999999,128 7.21325399999955,51.67445702,-128.1202209,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_b1,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4841875999999,128 7.21341600000017,51.67473646,-128.1202236,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_b2,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4839878,128 7.18766399999936,51.67473313,-128.1197944,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_c2,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4673216000002,128 7.18782599999997,51.67445536,-128.1197971,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_b3,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4841875999999,128 7.16126999999915,51.67473646,-128.1193545,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_c3,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4673216000002,128 7.16159400000038,51.67445536,-128.1193599,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_c3,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7719184000001,128 7.17216600000029,51.64619864,-128.1195361,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_c2,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7760121999999,128 7.19759399999987,51.64626687,-128.1199599,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_c1,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7805062,128 7.22302199999945,51.64634177,-128.1203837,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_b3,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7883752,128 7.16586600000085,51.64647292,-128.1194311,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_b2,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7921695999998,128 7.1916120000003,51.64653616,-128.1198602,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_b1,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7963636000002,128 7.21655999999939,51.64660606,-128.120276,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_a3,,sand,seagrass meadow,Zostera marina,active,yes,51 38.8035533999999,128 7.16007000000047,51.64672589,-128.1193345,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_a2,,sand,seagrass meadow,Zostera marina,active,yes,51 38.8076478000002,128 7.18549800000005,51.64679413,-128.1197583,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_a1,,sand,seagrass meadow,Zostera marina,active,yes,51 38.8116425999999,128 7.21043999999949,51.64686071,-128.120174,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,Soft Sediment,PBE,plot,High 0 m,SAND02,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.6457780000001,128 7.15319399999942,51.6440963,-128.1192199,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,PBE,plot,Mid 0 m,SAND02,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.648523,128 7.16077199999972,51.64414205,-128.1193462,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,PBE,plot,Low 0 m,SAND02,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.6500242000001,128 7.17085199999985,51.64416707,-128.1195142,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,PBE,plot,Mid 40 m,SAND02,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.6271749999999,128 7.16965800000082,51.64378625,-128.1194943,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,PBE,plot,Low 40 m,SAND02,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.6302836,128 7.17888600000038,51.64383806,-128.1196481,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,PBE,plot,High 40 m,SAND02,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.6239152,128 7.16081400000064,51.64373192,-128.1193469,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Piles,plot,High 0 m,SAND01,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.5838442000001,128 5.19805799999915,51.64306407,-128.0866343,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Piles,plot,High 40 m,SAND01,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.5633026000002,128 5.19673800000078,51.64272171,-128.0866123,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Piles,plot,Mid 40 m,SAND01,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.5656539999999,128 5.18064599999946,51.6427609,-128.0863441,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Piles,plot,Low 40 m,SAND01,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.566386,128 5.14279800000054,51.6427731,-128.0857133,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Piles,plot,Low 0 m,SAND01,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.5887378,128 5.14059599999996,51.64314563,-128.0856766,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Piles,plot,Mid 0 m,SAND01,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 38.5875486,128 5.17766400000085,51.64312581,-128.0862944,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Marten,plot,Low 40 m,SAND03,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 39.9309857999998,128 4.72601999999995,51.66551643,-128.078767,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Marten,plot,Mid 40 m,SAND03,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 39.9320015999999,128 4.69470600000022,51.66553336,-128.0782451,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Marten,plot,High 40 m,SAND03,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 39.9350088000001,128 4.67224799999997,51.66558348,-128.0778708,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Marten,plot,High 0 m,SAND03,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 39.9574992000001,128 4.67872199999931,51.66595832,-128.0779787,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Marten,plot,Mid 0 m,SAND03,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 39.955035,128 4.69946400000083,51.66591725,-128.0783244,2016,observation,seasonal,,,,,,,,,,,
Hakai,Nearshore,Soft Sediment,Marten,plot,Low 0 m,SAND03,sandy mud,soft sediment fauna,small burrowing fauna,inactive,yes,51 39.9515898000001,128 4.73316600000032,51.66585983,-128.0788861,2016,observation,seasonal,,,,,,,,,,,
Affiliate,Harvell Lab,Wasting Disease,Pruth Bay Transect A,point,0m,,sand,seagrass meadow,Zostera marina,active,yes,51 38.678151,128 7.18029000000058,51.64463585,-128.1196715,7-1-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Pruth Bay Transect A,point,20m,,sand,seagrass meadow,Zostera marina,active,yes,51 38.6831178,128 7.16764800000078,51.64471863,-128.1194608,7-1-2018 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Pruth Bay Transect B,point,0m,,sand,seagrass meadow,Zostera marina,active,yes,51 38.6856719999999,128 7.16993399999978,51.6447612,-128.1194989,7-1-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Pruth Bay Transect B,point,20m,,sand,seagrass meadow,Zostera marina,active,yes,51 38.6926691999999,128 7.15377600000068,51.64487782,-128.1192296,7-1-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Pruth Bay Transect C,point,0m,,sand,seagrass meadow,Zostera marina,active,yes,51 38.6935800000002,128 7.15566599999931,51.644893,-128.1192611,7-1-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Pruth Bay Transect C,point,20m,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7018305999999,128 7.14109199999996,51.64503051,-128.1190182,7-1-2018 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Triquet Bay Transect A,point,0m,,sand,seagrass meadow,Zostera marina,active,yes,51 48.4844226000001,128 14.2414380000008,51.80807371,-128.2373573,7-3-2018 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Triquet Bay Transect A,point,20m,,sand,seagrass meadow,Zostera marina,active,yes,51 48.477228,128 14.2393440000006,51.8079538,-128.2373224,7-3-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Triquet Bay Transect B,point,0m,,sand,seagrass meadow,Zostera marina,active,yes,51 48.4786067999998,128 14.2330020000003,51.80797678,-128.2372167,7-3-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Triquet Bay Transect B,point,20m,,sand,seagrass meadow,Zostera marina,active,yes,51 48.4739345999999,128 14.2301939999999,51.80789891,-128.2371699,7-3-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Triquet Bay Transect C,point,0m,,sand,seagrass meadow,Zostera marina,active,yes,51 48.4732889999998,128 14.2267920000006,51.80788815,-128.2371132,7-3-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Triquet Bay Transect C,point,20m,,sand,seagrass meadow,Zostera marina,active,yes,51 48.4693121999999,128 14.2233659999994,51.80782187,-128.2370561,7-3-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Dock Transect C,point,0m,,sand,seagrass meadow,Zostera marina,active,yes,51 39.2903885999999,128 7.78833599999984,51.65483981,-128.1298056,6-2-2018 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Dock Transect C,point,20m,,sand,seagrass meadow,Zostera marina,active,yes,51 39.3021066,128 7.78903199999945,51.65503511,-128.1298172,7-2-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Dock Transect B,point,20m,,sand,seagrass meadow,Zostera marina,active,yes,51 39.2930465999999,128 7.79301599999997,51.65488411,-128.1298836,7-2-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Dock Transect B,point,0m,,sand,seagrass meadow,Zostera marina,active,yes,51 39.2826539999999,128 7.79015399999935,51.6547109,-128.1298359,7-2-2017 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Dock Transect A,point,20m,,sand,seagrass meadow,Zostera marina,active,yes,51 39.2739509999998,128 7.78710599999954,51.65456585,-128.1297851,7-2-2018 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,Harvell Lab,Wasting Disease,Dock Transect A,point,0m,,sand,seagrass meadow,Zostera marina,active,yes,51 39.2605254,128 7.78102199999921,51.65434209,-128.1296837,7-2-2018 7:00:00 AM,,,,,,,,,,,,,Olivia Graham
Affiliate,O'Connor Lab,Biodiversity Monitoring,Choked Passage,point,I5_2018,,sand,seagrass meadow,Zostera marina,active,yes,51 40.4461182000001,128 7.03756200000043,51.67410197,-128.1172927,6-27-2018 5:24:46 PM,,,,,,,,,,,,,
Wuikinuxv-Hakai,Pyropia,Pyropia - Guardian Surveys,Cape Calvert,point,Wuikinuxv ibutton temp logger,,boulder,benthic macroalgae,Pyropia spp.,active,no,51 24.9807449999999,127 54.9628380000001,51.41634575,-127.9160473,4-27-2018 12:18:27 AM,,,,,,,,,,,,,
Wuikinuxv-Hakai,Pyropia,Pyropia - Guardian Surveys,Cape Calvert,point,20m Transect Wuikinuxv site,,boulder,benthic macroalgae,Pyropia spp.,active,no,51 24.979788,127 54.9652500000002,51.4163298,-127.9160875,4-27-2018 12:20:32 AM,,,,,,,,,,,,,
Wuikinuxv-Hakai,Pyropia,Pyropia - Guardian Surveys,Cape Calvert,point,0m Transect Wuikinuxv transect,,boulder,benthic macroalgae,Pyropia spp.,active,no,51 24.9762612000002,127 54.9780539999998,51.41627102,-127.9163009,4-27-2018 12:23:25 AM,,,,,,,,,,,,,
Hakai,Nearshore,Pyropia,Nalau Pass,plot,low transect tidbit,ROCKY05,boulder,benthic macroalgae,Pyropia spp.,active,no,51 47.0126688000002,128 6.17068199999949,51.78354448,-128.1028447,5-1-2018 4:57:14 PM,,,,,,,,,,,,,
Hakai,Nearshore,Pyropia,Nalau Pass,point,dynamometer,ROCKY05,boulder,benthic macroalgae,Pyropia spp.,active,no,51 47.0122007999998,128 6.19008600000029,51.78353668,-128.1031681,5-1-2018 5:07:33 PM,,,,,,,,,,,,Dynamometer,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,L1,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0502367999999,128 8.68821599999933,51.65083728,-128.1448036,5-15-2018 2:07:17 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,L2,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0495654000001,128 8.68917600000032,51.65082609,-128.1448196,5-15-2018 2:26:05 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,L3,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0438828000002,128 8.68961999999954,51.65073138,-128.144827,5-15-2018 2:47:42 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,L4,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0407567999999,128 8.69090999999969,51.65067928,-128.1448485,5-15-2018 2:50:57 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,L5,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0385218,128 8.69308799999999,51.65064203,-128.1448848,5-15-2018 2:58:16 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,M3,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0339426000001,128 8.68232399999954,51.65056571,-128.1447054,5-15-2018 3:38:37 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,M4,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0365045999998,128 8.67660000000001,51.65060841,-128.14461,5-15-2018 3:51:35 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,M2,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0400601999998,128 8.66952000000083,51.65066767,-128.144492,5-15-2018 4:13:38 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,M1,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0444936,128 8.67465599999946,51.65074156,-128.1445776,5-15-2018 4:24:59 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,M5,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0252317999999,128 8.67076200000042,51.65042053,-128.1445127,5-15-2018 4:42:34 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,H4,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0274571999998,128 8.66679600000055,51.65045762,-128.1444466,5-15-2018 4:49:30 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,H4,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0257975999998,128 8.66707799999915,51.65042996,-128.1444513,5-15-2018 4:52:45 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,H5,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0256722000001,128 8.66786400000024,51.65042787,-128.1444644,5-15-2018 4:53:16 PM,,,,,,,,,,,,Oyster Settlement Plates,
UBC-Hakai,Nearshore,J. Clarke Experiment,FCV,plot,H3,ROCKY02,boulder,benthic macroalgae,Pyropia spp.,active,yes,51 39.0310685999998,128 8.66693399999917,51.65051781,-128.1444489,5-15-2018 4:59:46 PM,,,,,,,,,,,,Oyster Settlement Plates,
Affiliate,Harley Lab,Fiona Beaty Experiment,Pruth Lagoon,plot,Fiona Beaty 1,,,,,active,yes,51 39.3813101999999,128 7.82489999999996,51.65635517,-128.130415,4-15-2018 3:58:27 PM,experiment,seasonally,,,,,20190509,,,,,,Fiona Beaty
Affiliate,Harley Lab,Fiona Beaty Experiment,Pruth Lagoon,plot,Fiona Beaty 2,,,,,active,yes,51 39.3833850000001,128 7.82458799999972,51.65638975,-128.1304098,4-15-2018 3:59:21 PM,experiment,seasonally,,,,,20190509,,,,,,Fiona Beaty
Affiliate,Harley Lab,Fiona Beaty Experiment,Pruth Lagoon,plot,Fiona Beaty 3,,,,,active,yes,51 39.3856529999998,128 7.82185799999979,51.65642755,-128.1303643,4-15-2018 4:00:00 PM,experiment,seasonally,,,,,20190509,,,,,,Fiona Beaty
Affiliate,Harley Lab,Fiona Beaty Experiment,Pruth Lagoon,plot,Fiona Beaty 4,,,,,active,yes,51 39.3850698000001,128 7.8195599999998,51.65641783,-128.130326,4-15-2018 4:00:26 PM,experiment,seasonally,,,,,20190509,,,,,,Fiona Beaty
Affiliate,Harley Lab,Fiona Beaty Experiment,WS693,plot,Fiona Beaty 1,,,,,active,yes,51 38.8891157999998,127 59.7730979999997,51.64815193,-127.9962183,4-16-2018 2:56:34 PM,experiment,seasonally,,,,,20190509,,,,,,Fiona Beaty
Affiliate,Harley Lab,Fiona Beaty Experiment,WS693,plot,Fiona Beaty 2,,,,,active,yes,51 38.8907399999999,127 59.7741120000001,51.648179,-127.9962352,4-16-2018 2:57:12 PM,experiment,seasonally,,,,,20190509,,,,,,Fiona Beaty
Affiliate,Harley Lab,Fiona Beaty Experiment,WS693,plot,Fiona Beaty 3,,,,,active,yes,51 38.8918667999998,127 59.7763200000003,51.64819778,-127.996272,4-16-2018 2:58:05 PM,experiment,seasonally,,,,,20190509,,,,,,Fiona Beaty
Affiliate,Harley Lab,Fiona Beaty Experiment,WS693,plot,Fiona Beaty 4,,,,,active,yes,51 38.8917786000002,127 59.7751919999999,51.64819631,-127.9962532,4-16-2018 2:58:41 PM,experiment,seasonally,,,,,20190509,,,,,,Fiona Beaty
Hakai,Nearshore,Kelp - Macro,Womanley CTD,point,CTD + YSI,MACRO11,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.1534589999998,128 12.0177840000008,51.80255765,-128.2002964,5-3-2018 5:31:26 PM,observation,seasonal,5,"YSI, CTD",NA,NA,20190509,,,,,,
