"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","collector","hakai_id","sample_type","depth","transect_dist","collected_start","collected_end","density","density_msq","canopy_height_cm","flowering_shoots","comments","quality_log"
"526","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","7",2015-07-29,7,NA,"tristan","2015-07-29_7_35","seagrass_density",4.8768,35,2015-07-29 18:38:00,2015-07-29 18:48:00,12,192,173,NA,NA,NA
"527","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","7",2015-07-29,7,NA,"tristan","2015-07-29_7_40","seagrass_density",4.8768,40,2015-07-29 18:38:00,2015-07-29 18:48:00,12,192,193,NA,NA,NA
"528","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2015-08-01,5,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR5_0","seagrass_density",4.2672,0,2015-08-01 15:57:00,2015-08-01 16:09:00,9,144,162,NA,NA,NA
"529","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2015-08-01,5,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR5_5","seagrass_density",4.2672,5,2015-08-01 15:57:00,2015-08-01 16:09:00,11,176,161,NA,NA,NA
"530","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2015-08-01,5,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR5_10","seagrass_density",4.2672,10,2015-08-01 15:57:00,2015-08-01 16:09:00,13,208,157,NA,NA,NA
"531","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2015-08-01,5,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR5_15","seagrass_density",4.2672,15,2015-08-01 15:57:00,2015-08-01 16:09:00,8,128,154,NA,NA,NA
"532","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2015-08-01,5,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR5_20","seagrass_density",4.2672,20,2015-08-01 15:57:00,2015-08-01 16:09:00,7,112,151,NA,NA,NA
"533","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2015-08-01,5,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR5_25","seagrass_density",4.2672,25,2015-08-01 15:57:00,2015-08-01 16:09:00,12,192,159,NA,NA,NA
"534","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2015-08-01,5,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR5_30","seagrass_density",4.2672,30,2015-08-01 15:57:00,2015-08-01 16:09:00,10,160,160,NA,NA,NA
"535","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2015-08-01,5,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR5_35","seagrass_density",4.2672,35,2015-08-01 15:57:00,2015-08-01 16:09:00,12,192,140,NA,NA,NA
"536","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2015-08-01,5,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR5_40","seagrass_density",4.2672,40,2015-08-01 15:57:00,2015-08-01 16:09:00,13,208,134,NA,NA,NA
"537","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2015-08-01,4,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR4_0","seagrass_density",4.572,0,2015-08-01 16:43:00,2015-08-01 16:51:00,11,176,144,NA,NA,NA
"538","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2015-08-01,4,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR4_5","seagrass_density",4.572,5,2015-08-01 16:43:00,2015-08-01 16:51:00,10,160,149,NA,NA,NA
"539","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2015-08-01,4,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR4_10","seagrass_density",4.572,10,2015-08-01 16:43:00,2015-08-01 16:51:00,10,160,148,NA,NA,NA
"540","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2015-08-01,4,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR4_15","seagrass_density",4.572,15,2015-08-01 16:43:00,2015-08-01 16:51:00,8,128,154,NA,NA,NA
"541","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2015-08-01,4,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR4_20","seagrass_density",4.572,20,2015-08-01 16:43:00,2015-08-01 16:51:00,7,112,156,NA,NA,NA
"542","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2015-08-01,4,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR4_25","seagrass_density",4.572,25,2015-08-01 16:43:00,2015-08-01 16:51:00,8,128,161,NA,NA,NA
"543","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2015-08-01,4,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR4_30","seagrass_density",4.572,30,2015-08-01 16:43:00,2015-08-01 16:51:00,9,144,156,NA,NA,NA
"544","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2015-08-01,4,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR4_35","seagrass_density",4.8768,35,2015-08-01 16:43:00,2015-08-01 16:51:00,10,160,162,NA,NA,NA
"545","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2015-08-01,4,NA,"tristan","2015-08-01_CHOKED_PASS_INTERIOR4_40","seagrass_density",4.8768,40,2015-08-01 16:43:00,2015-08-01 16:51:00,8,128,171,NA,NA,NA
"546","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-11-21,6,"kyle","derek","2018-11-21_PRUTH_BAY_INTERIOR6_0","seagrass_density",5.8,0,2018-11-21 19:36:36,2018-11-21 19:42:42,25,400,60,NA,NA,NA
"547","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-11-21,6,"kyle","derek","2018-11-21_PRUTH_BAY_INTERIOR6_5","seagrass_density",3.8,5,2018-11-21 19:36:36,2018-11-21 19:42:42,43,688,65,NA,NA,NA
"548","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-11-21,6,"kyle","derek","2018-11-21_PRUTH_BAY_INTERIOR6_10","seagrass_density",3.9,10,2018-11-21 19:36:36,2018-11-21 19:42:42,26,416,70,NA,NA,NA
"549","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-11-21,6,"kyle","derek","2018-11-21_PRUTH_BAY_INTERIOR6_15","seagrass_density",3.9,15,2018-11-21 19:36:36,2018-11-21 19:42:42,21,336,75,NA,NA,NA
"550","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-11-21,6,"kyle","derek","2018-11-21_PRUTH_BAY_INTERIOR6_20","seagrass_density",4.2,20,2018-11-21 19:36:36,2018-11-21 19:42:42,18,288,35,NA,NA,NA
"551","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-11-21,6,"kyle","derek","2018-11-21_PRUTH_BAY_INTERIOR6_25","seagrass_density",4.2,25,2018-11-21 19:36:36,2018-11-21 19:42:42,16,256,30,NA,NA,NA
"552","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-11-21,6,"kyle","derek","2018-11-21_PRUTH_BAY_INTERIOR6_30","seagrass_density",4.3,30,2018-11-21 19:36:36,2018-11-21 19:42:42,21,336,35,NA,NA,NA
"553","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2018-11-22,1,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE1_0","seagrass_density",5.8,0,2018-11-22 19:48:11,2018-11-22 19:55:18,4,64,60,NA,NA,NA
"554","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2018-11-22,1,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE1_5","seagrass_density",5.7,5,2018-11-22 19:48:11,2018-11-22 19:55:18,10,160,65,NA,NA,NA
"555","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2018-11-22,1,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE1_10","seagrass_density",5.6,10,2018-11-22 19:48:11,2018-11-22 19:55:18,8,128,55,NA,NA,NA
"556","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2018-11-22,1,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE1_15","seagrass_density",5.7,15,2018-11-22 19:48:11,2018-11-22 19:55:18,7,112,50,NA,NA,NA
"557","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2018-11-22,1,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE1_20","seagrass_density",5.3,20,2018-11-22 19:48:11,2018-11-22 19:55:18,6,96,70,NA,NA,NA
"558","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2018-11-22,1,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE1_25","seagrass_density",5.2,25,2018-11-22 19:48:11,2018-11-22 19:55:18,2,32,65,NA,NA,NA
"559","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2018-11-22,1,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE1_30","seagrass_density",5.3,30,2018-11-22 19:48:11,2018-11-22 19:55:18,8,128,75,NA,NA,NA
"560","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2019-02-12,3,"kyle","derek","2019-02-12_CHOKED_PASS_EDGE3_0","seagrass_density",5.3,0,2019-02-13 18:38:18,2019-02-12 18:42:26,0,0,25,0,NA,NA
"561","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2019-02-12,3,"kyle","derek","2019-02-12_CHOKED_PASS_EDGE3_5","seagrass_density",5.1,5,2019-02-13 18:38:18,2019-02-12 18:42:26,2,32,65,0,NA,NA
"562","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2019-02-12,3,"kyle","derek","2019-02-12_CHOKED_PASS_EDGE3_10","seagrass_density",5.3,10,2019-02-13 18:38:18,2019-02-12 18:42:26,3,48,65,0,NA,NA
"563","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2019-02-12,3,"kyle","derek","2019-02-12_CHOKED_PASS_EDGE3_15","seagrass_density",5.4,15,2019-02-13 18:38:18,2019-02-12 18:42:26,3,48,60,0,NA,NA
"564","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2019-02-12,3,"kyle","derek","2019-02-12_CHOKED_PASS_EDGE3_20","seagrass_density",5.6,20,2019-02-13 18:38:18,2019-02-12 18:42:26,4,64,50,0,NA,NA
"565","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2019-02-12,3,"kyle","derek","2019-02-12_CHOKED_PASS_EDGE3_25","seagrass_density",5.9,25,2019-02-13 18:38:18,2019-02-12 18:42:26,4,64,60,0,NA,NA
"566","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2019-02-12,3,"kyle","derek","2019-02-12_CHOKED_PASS_EDGE3_30","seagrass_density",6,30,2019-02-13 18:38:18,2019-02-12 18:42:26,4,64,45,0,NA,NA
"567","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-02-12,4,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR4_0","seagrass_density",6.2,0,2019-02-12 20:31:21,2019-02-12 20:49:30,4,64,50,0,NA,NA
"568","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-02-12,4,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR4_5","seagrass_density",6.4,5,2019-02-12 20:31:21,2019-02-12 20:49:30,8,128,60,0,NA,NA
"569","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-02-12,4,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR4_10","seagrass_density",6.4,10,2019-02-12 20:31:21,2019-02-12 20:49:30,7,112,55,0,NA,NA
"570","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-02-12,4,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR4_15","seagrass_density",6.6,15,2019-02-12 20:31:21,2019-02-12 20:49:30,4,64,65,0,NA,NA
"571","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-02-12,4,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR4_20","seagrass_density",6.6,20,2019-02-12 20:31:21,2019-02-12 20:49:30,10,160,60,0,NA,NA
"572","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-02-12,4,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR4_25","seagrass_density",6.5,25,2019-02-12 20:31:21,2019-02-12 20:49:30,3,48,65,0,NA,NA
"573","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-02-12,4,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR4_30","seagrass_density",6.7,30,2019-02-12 20:31:21,2019-02-12 20:49:30,10,160,75,0,NA,NA
"574","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-02-12,5,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR5_0","seagrass_density",6.2,0,2019-02-12 21:08:51,2019-02-12 21:12:01,5,80,75,0,NA,NA
"575","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-02-12,5,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR5_5","seagrass_density",6.3,5,2019-02-12 21:08:51,2019-02-12 21:12:01,6,96,60,0,NA,NA
"576","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-02-12,5,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR5_10","seagrass_density",6.2,10,2019-02-12 21:08:51,2019-02-12 21:12:01,5,80,65,0,NA,NA
"577","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-02-12,5,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR5_15","seagrass_density",6.5,15,2019-02-12 21:08:51,2019-02-12 21:12:01,7,112,70,0,NA,NA
"578","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-02-12,5,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR5_20","seagrass_density",6.5,20,2019-02-12 21:08:51,2019-02-12 21:12:01,8,128,60,0,NA,NA
"579","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-02-12,5,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR5_25","seagrass_density",6.3,25,2019-02-12 21:08:51,2019-02-12 21:12:01,11,176,55,0,NA,NA
"580","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-02-12,5,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR5_30","seagrass_density",6.2,30,2019-02-12 21:08:51,2019-02-12 21:12:01,7,112,55,0,NA,NA
"581","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-02-12,6,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR6_0","seagrass_density",6.8,0,2019-02-12 20:19:51,2019-02-12 20:23:58,8,128,55,0,NA,NA
"582","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-02-12,6,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR6_5","seagrass_density",6.7,5,2019-02-12 20:19:51,2019-02-12 20:23:58,11,176,60,0,NA,NA
"583","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-02-12,6,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR6_10","seagrass_density",6.8,10,2019-02-12 20:19:51,2019-02-12 20:23:58,7,112,75,0,NA,NA
"584","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-02-12,6,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR6_15","seagrass_density",6.8,15,2019-02-12 20:19:51,2019-02-12 20:23:58,6,96,70,0,NA,NA
"585","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-02-12,6,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR6_20","seagrass_density",7,20,2019-02-12 20:19:51,2019-02-12 20:23:58,5,80,65,0,NA,NA
"586","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-02-12,6,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR6_25","seagrass_density",7.1,25,2019-02-12 20:19:51,2019-02-12 20:23:58,8,128,70,0,NA,NA
"587","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-02-12,6,"kyle","derek","2019-02-12_CHOKED_PASS_INTERIOR6_30","seagrass_density",7.1,30,2019-02-12 20:19:51,2019-02-12 20:23:58,9,144,60,0,NA,NA
"588","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2016-05-15,7,"Zach","Derek","2016-05-15_CHOKED_PASS_EDGE7_0","seagrass_density",10,0,2016-05-15 21:46:00,2016-05-15 22:07:00,5,80,105,NA,NA,NA
"589","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2016-05-15,7,"Zach","Derek","2016-05-15_CHOKED_PASS_EDGE7_5","seagrass_density",9,5,2016-05-15 21:46:00,2016-05-15 22:07:00,6,96,130,NA,NA,NA
"590","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2016-05-15,7,"Zach","Derek","2016-05-15_CHOKED_PASS_EDGE7_10","seagrass_density",11,10,2016-05-15 21:46:00,2016-05-15 22:07:00,7,112,110,NA,NA,NA
"591","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2016-05-15,7,"Zach","Derek","2016-05-15_CHOKED_PASS_EDGE7_15","seagrass_density",11,15,2016-05-15 21:46:00,2016-05-15 22:07:00,3,48,120,NA,NA,NA
"592","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2016-05-15,7,"Zach","Derek","2016-05-15_CHOKED_PASS_EDGE7_20","seagrass_density",11,20,2016-05-15 21:46:00,2016-05-15 22:07:00,7,112,115,NA,NA,NA
"593","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2016-05-15,7,"Zach","Derek","2016-05-15_CHOKED_PASS_EDGE7_25","seagrass_density",12,25,2016-05-15 21:46:00,2016-05-15 22:07:00,3,48,100,NA,NA,NA
"594","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2016-05-15,7,"Zach","Derek","2016-05-15_CHOKED_PASS_EDGE7_30","seagrass_density",12,30,2016-05-15 21:46:00,2016-05-15 22:07:00,8,128,115,NA,NA,NA
"595","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2017-06-11,3,"gillian",NA,"2017-06-11_CHOKED_PASS_EDGE3_0","seagrass_density",3.6,0,2017-06-12 16:01:27,2017-06-13 16:07:18,5,80,100,NA,NA,NA
"596","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2017-06-11,3,"gillian",NA,"2017-06-11_CHOKED_PASS_EDGE3_5","seagrass_density",3.8,5,2017-06-12 16:01:27,2017-06-13 16:07:18,7,112,100,NA,NA,NA
"597","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2017-06-11,3,"gillian",NA,"2017-06-11_CHOKED_PASS_EDGE3_10","seagrass_density",3.8,10,2017-06-12 16:01:27,2017-06-13 16:07:18,7,112,75,NA,NA,NA
"598","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2017-06-11,3,"gillian",NA,"2017-06-11_CHOKED_PASS_EDGE3_15","seagrass_density",3.6,15,2017-06-12 16:01:27,2017-06-13 16:07:18,4,64,90,NA,NA,NA
"599","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2017-06-11,3,"gillian",NA,"2017-06-11_CHOKED_PASS_EDGE3_20","seagrass_density",3.5,20,2017-06-12 16:01:27,2017-06-13 16:07:18,8,128,130,NA,NA,NA
"600","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2017-06-11,3,"gillian",NA,"2017-06-11_CHOKED_PASS_EDGE3_25","seagrass_density",3.9,25,2017-06-12 16:01:27,2017-06-13 16:07:18,2,32,125,NA,NA,NA
"601","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3",2017-06-11,3,"gillian",NA,"2017-06-11_CHOKED_PASS_EDGE3_30","seagrass_density",4.1,30,2017-06-12 16:01:27,2017-06-13 16:07:18,4,64,125,NA,NA,NA
"602","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-06-18,1,"Derek","Ondine","2016-06-18_ESTUARY_EDGE1_0","seagrass_density",3.3,0,2016-06-18 19:38:57,2016-06-18 20:00:10,19,304,230,NA,NA,NA
"603","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-06-18,1,"Derek","Ondine","2016-06-18_ESTUARY_EDGE1_10","seagrass_density",3.4,10,2016-06-18 19:38:57,2016-06-18 20:00:10,18,288,200,NA,NA,NA
"604","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-06-18,1,"Derek","Ondine","2016-06-18_ESTUARY_EDGE1_15","seagrass_density",3.9,15,2016-06-18 19:38:57,2016-06-18 20:00:10,0,0,0,NA,NA,NA
"605","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-06-18,1,"Derek","Ondine","2016-06-18_ESTUARY_EDGE1_20","seagrass_density",3.7,20,2016-06-18 19:38:57,2016-06-18 20:00:10,3,48,170,NA,NA,NA
"606","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-06-18,1,"Derek","Ondine","2016-06-18_ESTUARY_EDGE1_25","seagrass_density",3.6,25,2016-06-18 19:38:57,2016-06-18 20:00:10,17,272,220,NA,NA,NA
"607","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-06-18,1,"Derek","Ondine","2016-06-18_ESTUARY_EDGE1_30","seagrass_density",3.8,30,2016-06-18 19:38:57,2016-06-18 20:00:10,18,288,180,NA,NA,NA
"608","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-06-18,1,"Derek","Ondine","2016-06-18_ESTUARY_EDGE1_5","seagrass_density",3.3,5,2016-06-18 19:38:57,2016-06-18 20:00:10,8,128,200,NA,NA,NA
"609","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2017-08-25,7,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE7_0","seagrass_density",5.3,0,2017-08-25 21:37:22,2017-08-25 21:46:31,4,64,250,NA,NA,NA
"610","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2017-08-25,7,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE7_5","seagrass_density",5.4,5,2017-08-25 21:37:22,2017-08-25 21:46:31,9,144,200,NA,NA,NA
"611","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2017-08-25,7,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE7_10","seagrass_density",5.6,10,2017-08-25 21:37:22,2017-08-25 21:46:31,7,112,180,NA,NA,NA
"612","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2017-08-25,7,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE7_15","seagrass_density",5.2,15,2017-08-25 21:37:22,2017-08-25 21:46:31,5,80,200,NA,NA,NA
"613","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2017-08-25,7,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE7_20","seagrass_density",5.4,20,2017-08-25 21:37:22,2017-08-25 21:46:31,7,112,210,NA,NA,NA
"614","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2017-08-25,7,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE7_25","seagrass_density",5.5,25,2017-08-25 21:37:22,2017-08-25 21:46:31,3,48,170,NA,NA,NA
"615","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2017-08-25,7,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE7_30","seagrass_density",5.4,30,2017-08-25 21:37:22,2017-08-25 21:46:31,4,64,160,NA,NA,NA
"616","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6",2017-08-27,6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_0","seagrass_density",1.3,0,2017-08-27 17:09:15,2017-08-27 17:16:23,15,240,50,NA,NA,NA
"617","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6",2017-08-27,6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_5","seagrass_density",1.2,5,2017-08-27 17:09:15,2017-08-27 17:16:23,19,304,60,NA,NA,NA
"618","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6",2017-08-27,6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_10","seagrass_density",1.2,10,2017-08-27 17:09:15,2017-08-27 17:16:23,17,272,55,NA,NA,NA
"619","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6",2017-08-27,6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_15","seagrass_density",2,15,2017-08-27 17:09:15,2017-08-27 17:16:23,14,224,65,NA,NA,NA
